formula_norm,source,n,med,lo,hi,sd,range
Ba3YbNb2O9,OQMD,1,2.8919999999999995,2.8919999999999995,2.8919999999999995,,0.0
Ba3YbRu2O9,JARVIS,1,0.117,0.117,0.117,,0.0
Ba3YbTa2O9,OQMD,1,3.513,3.513,3.513,,0.0
Ba3ZnBr2O9,OQMD,1,0.4940000000000002,0.4940000000000002,0.4940000000000002,,0.0
Ba3ZnRu2O9,AFLOW,1,0.8634,0.8634,0.8634,,0.0
Ba3ZnSb2O9,MP,1,1.968499999999999,1.968499999999999,1.968499999999999,,0.0
Ba3ZnSb2O9,OQMD,2,0.43299999999999983,0.371,0.49499999999999966,0.08768124086713165,0.12399999999999967
Ba3Zr2O7,OQMD,2,3.2545,3.216,3.293,0.054447222151364126,0.07699999999999996
Ba4CaTi5O15,JARVIS,1,1.709,1.709,1.709,,0.0
Ba4CaTi5O15,MP,1,1.714699999999999,1.714699999999999,1.714699999999999,,0.0
Ba4CaZr5O15,JARVIS,2,3.253,3.233,3.273,0.028284271247461926,0.040000000000000036
Ba4CaZr5O15,MP,4,3.0805499999999997,3.0277,3.1377,0.0456677402550204,0.11000000000000032
Ba4CeMn3O12,AFLOW,1,1.8652,1.8652,1.8652,,0.0
Ba4CeMn3O12,JARVIS,2,1.517,1.517,1.517,0.0,0.0
Ba4CeMn3O12,MP,1,1.9704000000000002,1.9704000000000002,1.9704000000000002,,0.0
Ba4Er(RuO4)3,AFLOW,1,0.2853,0.2853,0.2853,,0.0
Ba4Hf3ZrO12,OQMD,1,3.472,3.472,3.472,,0.0
Ba4Ho(RuO4)3,AFLOW,1,0.2815,0.2815,0.2815,,0.0
Ba4Li(ReO4)3,OQMD,1,0.5700000000000003,0.5700000000000003,0.5700000000000003,,0.0
Ba4Li(SbO4)3,MP,1,1.454399999999999,1.454399999999999,1.454399999999999,,0.0
Ba4Li(SbO4)3,OQMD,1,1.886,1.886,1.886,,0.0
Ba4LiNb3O12,AFLOW,1,2.787,2.787,2.787,,0.0
Ba4LiNb3O12,MP,2,2.56635,2.5529,2.579799999999999,0.019021172413917604,0.026899999999999036
Ba4LiNb3O12,OQMD,1,2.625,2.625,2.625,,0.0
Ba4LiTa3O12,AFLOW,1,3.2051,3.2051,3.2051,,0.0
Ba4LiTa3O12,JARVIS,1,3.153,3.153,3.153,,0.0
Ba4LiTa3O12,MP,1,3.113299999999999,3.113299999999999,3.113299999999999,,0.0
Ba4LiTa3O12,OQMD,1,3.0140000000000002,3.0140000000000002,3.0140000000000002,,0.0
Ba4Na(MoO4)3,OQMD,1,0.3259999999999996,0.3259999999999996,0.3259999999999996,,0.0
Ba4Na(ReO4)3,OQMD,1,0.6369999999999996,0.6369999999999996,0.6369999999999996,,0.0
Ba4Na(RuO4)3,AFLOW,1,0.6996,0.6996,0.6996,,0.0
Ba4Na(RuO4)3,JARVIS,1,0.368,0.368,0.368,,0.0
Ba4Na(SbO4)3,AFLOW,2,1.51525,1.5144,1.5161,0.0012020815280171554,0.0017000000000000348
Ba4Na(SbO4)3,MP,1,1.5158,1.5158,1.5158,,0.0
Ba4Na(SbO4)3,OQMD,1,1.852,1.852,1.852,,0.0
Ba4Na(WO4)3,OQMD,1,0.3460000000000001,0.3460000000000001,0.3460000000000001,,0.0
Ba4NaNb3O12,OQMD,1,2.627,2.627,2.627,,0.0
Ba4NaTa3O12,OQMD,1,3.17,3.17,3.17,,0.0
Ba4PrMn3O12,AFLOW,1,1.5164,1.5164,1.5164,,0.0
Ba4Sb2O9,OQMD,1,1.3720000000000003,1.3720000000000003,1.3720000000000003,,0.0
Ba4Sn(RuO4)3,OQMD,1,0.2530000000000001,0.2530000000000001,0.2530000000000001,,0.0
Ba4Sr(SnO3)5,MP,2,0.5168499999999996,0.44430000000000003,0.589399999999999,0.1026011939501673,0.145099999999999
Ba4SrHf5O15,JARVIS,1,3.665,3.665,3.665,,0.0
Ba4SrHf5O15,MP,1,3.592599999999999,3.592599999999999,3.592599999999999,,0.0
Ba4TbNb3O12,OQMD,1,0.8650000000000002,0.8650000000000002,0.8650000000000002,,0.0
Ba4TbTa3O12,OQMD,1,0.9279999999999999,0.9279999999999999,0.9279999999999999,,0.0
Ba4TbV3O12,OQMD,1,0.766,0.766,0.766,,0.0
Ba4TeO7,OQMD,1,2.524,2.524,2.524,,0.0
Ba4Ti2PtO10,JARVIS,1,2.012,2.012,2.012,,0.0
Ba4Ti2PtO10,MP,1,1.9973,1.9973,1.9973,,0.0
Ba4Ti3O10,OQMD,1,1.67,1.67,1.67,,0.0
Ba4Ti3PtO12,MP,1,0.9918000000000001,0.9918000000000001,0.9918000000000001,,0.0
Ba4Ti5PbO15,MP,1,1.755199999999999,1.755199999999999,1.755199999999999,,0.0
Ba4Zr(GeO4)3,OQMD,1,4.130999999999999,4.130999999999999,4.130999999999999,,0.0
Ba4Zr(NiO4)3,OQMD,1,1.2470000000000003,1.2470000000000003,1.2470000000000003,,0.0
Ba4Zr(PdO4)3,OQMD,1,1.621,1.621,1.621,,0.0
Ba4Zr(PtO4)3,OQMD,1,2.0479999999999996,2.0479999999999996,2.0479999999999996,,0.0
Ba4Zr(SnO4)3,OQMD,1,3.656,3.656,3.656,,0.0
Ba4Zr(TeO4)3,OQMD,1,1.8100000000000005,1.8100000000000005,1.8100000000000005,,0.0
Ba4Zr3TiO12,JARVIS,1,1.778,1.778,1.778,,0.0
Ba4Zr3TiO12,MP,1,1.7076,1.7076,1.7076,,0.0
Ba4ZrMn3O12,OQMD,1,1.839,1.839,1.839,,0.0
Ba4ZrTi3O12,OQMD,1,2.2140000000000004,2.2140000000000004,2.2140000000000004,,0.0
Ba4ZrV3O12,OQMD,1,0.4079999999999995,0.4079999999999995,0.4079999999999995,,0.0
Ba5Ce4ZrO15,MP,3,2.1384,1.8941999999999992,2.2572,0.1850747956908237,0.3630000000000009
Ba5Cr3HO13,AFLOW,1,1.1003,1.1003,1.1003,,0.0
Ba5Fe3W2O15,MP,1,0.18079999999999902,0.18079999999999902,0.18079999999999902,,0.0
Ba5Li2(TeO5)3,MP,1,1.211199999999999,1.211199999999999,1.211199999999999,,0.0
Ba5Li2(WO5)3,AFLOW,1,2.0695,2.0695,2.0695,,0.0
Ba5Li2(WO5)3,MP,1,2.291499999999999,2.291499999999999,2.291499999999999,,0.0
Ba5Mn(Co2O7)2,MP,1,0.5192999999999991,0.5192999999999991,0.5192999999999991,,0.0
Ba5Na2Ru3O14,MP,1,0.1436,0.1436,0.1436,,0.0
Ba5V3HO13,MP,1,3.9795,3.9795,3.9795,,0.0
Ba6Nb3HO14,AFLOW,1,3.4469,3.4469,3.4469,,0.0
Ba6Nb3HO14,MP,1,3.4195,3.4195,3.4195,,0.0
Ba6Nd2Ti4O17,MP,1,2.6869,2.6869,2.6869,,0.0
Ba6Ti5PtO18,MP,1,2.0101,2.0101,2.0101,,0.0
Ba6Y2Ti4O17,AFLOW,1,3.0308,3.0308,3.0308,,0.0
Ba6Y2Ti4O17,MP,1,2.6243,2.6243,2.6243,,0.0
Ba7Ca2Mn5O20,MP,1,0.7955000000000001,0.7955000000000001,0.7955000000000001,,0.0
Ba7Ti2Nb4O21,MP,1,2.5316,2.5316,2.5316,,0.0
Ba8Ce3(SbO6)4,MP,1,1.8772000000000002,1.8772000000000002,1.8772000000000002,,0.0
Ba8Nb6CoO24,AFLOW,1,2.7526,2.7526,2.7526,,0.0
Ba8Ti3Nb4O24,MP,1,1.9693,1.9693,1.9693,,0.0
Ba8Zr3(SbO6)4,MP,1,3.0097,3.0097,3.0097,,0.0
Ba9Sc2(SiO4)6,AFLOW,1,4.5091,4.5091,4.5091,,0.0
Ba9Sc2(SiO4)6,MP,1,4.3422,4.3422,4.3422,,0.0
Ba9Y2(SiO4)6,JARVIS,1,4.611,4.611,4.611,,0.0
Ba9Y2(SiO4)6,MP,1,4.5982,4.5982,4.5982,,0.0
BaAl2(GeO4)2,AFLOW,1,3.4689,3.4689,3.4689,,0.0
BaAl2(GeO4)2,MP,1,4.0798,4.0798,4.0798,,0.0
BaAl2(SiO4)2,JARVIS,2,5.019,5.019,5.019,0.0,0.0
BaAl2(SiO4)2,MP,4,4.8004999999999995,4.3228,4.9116,0.2631089064753731,0.5888
BaAl2(SiO4)2,OQMD,1,5.126,5.126,5.126,,0.0
BaAl2As2O7,OQMD,1,4.502,4.502,4.502,,0.0
BaAl2B2O7,AFLOW,1,4.6664,4.6664,4.6664,,0.0
BaAl2B2O7,JARVIS,1,4.691,4.691,4.691,,0.0
BaAl2B2O7,MP,1,4.6477,4.6477,4.6477,,0.0
BaAl2B2O7,OQMD,1,4.926,4.926,4.926,,0.0
BaAl2Bi2O7,OQMD,1,3.372,3.372,3.372,,0.0
BaAl2CoO6,OQMD,1,1.4529999999999998,1.4529999999999998,1.4529999999999998,,0.0
BaAl2CrO6,OQMD,1,1.0709999999999997,1.0709999999999997,1.0709999999999997,,0.0
BaAl2Ga2O7,OQMD,1,2.855,2.855,2.855,,0.0
BaAl2GeO6,OQMD,1,4.268,4.268,4.268,,0.0
BaAl2NiO6,OQMD,1,2.0040000000000004,2.0040000000000004,2.0040000000000004,,0.0
BaAl2PbO6,OQMD,1,2.815,2.815,2.815,,0.0
BaAl2PtO6,OQMD,1,2.647,2.647,2.647,,0.0
BaAl2ReO6,OQMD,1,1.17,1.17,1.17,,0.0
BaAl2Sb2O7,AFLOW,2,3.41695,3.4164,3.4175,0.0007778174593052736,0.001100000000000101
BaAl2Sb2O7,JARVIS,2,3.526,3.526,3.526,0.0,0.0
BaAl2Sb2O7,MP,1,3.4109,3.4109,3.4109,,0.0
BaAl2Sb2O7,OQMD,1,3.292,3.292,3.292,,0.0
BaAl2SiO6,OQMD,1,4.82,4.82,4.82,,0.0
BaAl2SnO6,OQMD,1,3.8219999999999996,3.8219999999999996,3.8219999999999996,,0.0
BaAl2TeO6,OQMD,1,2.2429999999999994,2.2429999999999994,2.2429999999999994,,0.0
BaAl4O7,OQMD,1,3.2600000000000002,3.2600000000000002,3.2600000000000002,,0.0
BaB2Pd2O7,OQMD,1,0.36,0.36,0.36,,0.0
BaB2Sb2O7,OQMD,1,2.608,2.608,2.608,,0.0
BaB2TeO6,OQMD,2,3.099,3.029,3.1690000000000005,0.09899494936611705,0.14000000000000057
BaBi2(B2O5)2,MP,1,3.4493,3.4493,3.4493,,0.0
BaCa(Fe12O19)2,MP,1,1.0236,1.0236,1.0236,,0.0
BaCa(GeO3)2,OQMD,1,0.2469999999999999,0.2469999999999999,0.2469999999999999,,0.0
BaCa(SnO3)2,OQMD,3,1.8419999999999996,1.508,1.9530000000000003,0.2316254159917114,0.4450000000000003
BaCa2MoO6,OQMD,1,1.934,1.934,1.934,,0.0
BaCa2TeO6,OQMD,1,3.355,3.355,3.355,,0.0
BaCa2V2O7,OQMD,1,1.5590000000000002,1.5590000000000002,1.5590000000000002,,0.0
BaCa2V2O8,OQMD,2,3.7640000000000002,3.659,3.869,0.14849242404917543,0.2100000000000004
BaCa2WO6,OQMD,2,2.5,2.295,2.705,0.28991378028648457,0.41000000000000014
BaCa3Al2V2O12,OQMD,2,1.4930000000000003,1.4320000000000004,1.5540000000000003,0.08626702730475871,0.12199999999999989
BaCa3Cr(CoO4)3,OQMD,1,0.6259999999999999,0.6259999999999999,0.6259999999999999,,0.0
BaCa3Cr3WO12,OQMD,1,0.5090000000000003,0.5090000000000003,0.5090000000000003,,0.0
BaCa3Mn(FeO4)3,OQMD,1,0.9939999999999998,0.9939999999999998,0.9939999999999998,,0.0
BaCa3Mn3AlO12,OQMD,1,0.7279999999999998,0.7279999999999998,0.7279999999999998,,0.0
BaCa3MnV3O12,OQMD,1,0.3620000000000001,0.3620000000000001,0.3620000000000001,,0.0
BaCa3Sb2O9,OQMD,1,1.7409999999999997,1.7409999999999997,1.7409999999999997,,0.0
BaCa3Ti2Mn2O12,OQMD,2,1.252,1.1920000000000002,1.3119999999999998,0.08485281374238547,0.11999999999999966
BaCa3Ti4O12,OQMD,1,1.8069999999999995,1.8069999999999995,1.8069999999999995,,0.0
BaCa3TiV3O12,OQMD,1,1.0010000000000003,1.0010000000000003,1.0010000000000003,,0.0
BaCa3V2(FeO6)2,OQMD,2,0.9624999999999999,0.9620000000000002,0.9629999999999996,0.0007071067811861557,0.0009999999999994458
BaCa3V2Cr2O12,OQMD,2,1.072,1.072,1.072,0.0,0.0
BaCa3V2O9,OQMD,1,1.787,1.787,1.787,,0.0
BaCa3V3FeO12,OQMD,1,0.4980000000000002,0.4980000000000002,0.4980000000000002,,0.0
BaCa3V3MoO12,OQMD,1,0.8120000000000003,0.8120000000000003,0.8120000000000003,,0.0
BaCa3Zr(WO4)3,OQMD,1,1.0300000000000002,1.0300000000000002,1.0300000000000002,,0.0
BaCa3Zr2Mn2O12,OQMD,2,1.9885000000000002,1.9880000000000004,1.9889999999999999,0.0007071067811861557,0.0009999999999994458
BaCa3Zr2Ti2O12,OQMD,2,2.5605,2.5600000000000005,2.561,0.0007071067811861557,0.0009999999999994458
BaCa3Zr3WO12,OQMD,1,0.41000000000000014,0.41000000000000014,0.41000000000000014,,0.0
BaCa3Zr4O12,OQMD,1,3.3890000000000002,3.3890000000000002,3.3890000000000002,,0.0
BaCa3ZrCr3O12,OQMD,1,0.8130000000000002,0.8130000000000002,0.8130000000000002,,0.0
BaCaTi2O6,OQMD,1,1.746,1.746,1.746,,0.0
BaCaZr2O6,MP,3,3.1767,3.1207,3.5587,0.2383638675079202,0.43800000000000017
BaCaZr2O6,OQMD,1,3.2870000000000004,3.2870000000000004,3.2870000000000004,,0.0
BaCd(SnO3)2,OQMD,1,1.024,1.024,1.024,,0.0
BaCeHfAuO6,OQMD,1,1.6500000000000004,1.6500000000000004,1.6500000000000004,,0.0
BaCeHfCoO6,OQMD,1,0.9260000000000002,0.9260000000000002,0.9260000000000002,,0.0
BaCeHfFeO6,OQMD,1,2.1679999999999997,2.1679999999999997,2.1679999999999997,,0.0
BaCeHfIrO6,OQMD,1,2.003,2.003,2.003,,0.0
BaCeHfMnO6,OQMD,1,0.9180000000000001,0.9180000000000001,0.9180000000000001,,0.0
BaCeHfRhO6,OQMD,1,1.7009999999999996,1.7009999999999996,1.7009999999999996,,0.0
BaCeHfSbO6,OQMD,1,3.0949999999999998,3.0949999999999998,3.0949999999999998,,0.0
BaCeHfTlO6,OQMD,1,2.703,2.703,2.703,,0.0
BaCeMgVO6,OQMD,1,2.0890000000000004,2.0890000000000004,2.0890000000000004,,0.0
BaCeMnVO6,OQMD,1,0.9089999999999998,0.9089999999999998,0.9089999999999998,,0.0
BaCeNbCdO6,OQMD,1,3.6029999999999998,3.6029999999999998,3.6029999999999998,,0.0
BaCeTaCdO6,OQMD,1,4.195,4.195,4.195,,0.0
BaCeTaCuO6,OQMD,1,1.0909999999999997,1.0909999999999997,1.0909999999999997,,0.0
BaCeTaPdO6,OQMD,1,0.31099999999999994,0.31099999999999994,0.31099999999999994,,0.0
BaCeTaPtO6,OQMD,1,0.31599999999999984,0.31599999999999984,0.31599999999999984,,0.0
BaCeTiBiO6,OQMD,1,2.482,2.482,2.482,,0.0
BaCeTiCoO6,OQMD,1,0.7669999999999999,0.7669999999999999,0.7669999999999999,,0.0
BaCeTiFeO6,OQMD,1,1.6719999999999997,1.6719999999999997,1.6719999999999997,,0.0
BaCeTiInO6,OQMD,1,3.261,3.261,3.261,,0.0
BaCeTiIrO6,OQMD,1,1.375,1.375,1.375,,0.0
BaCeTiMnO6,OQMD,1,0.29800000000000004,0.29800000000000004,0.29800000000000004,,0.0
BaCeTiRhO6,OQMD,1,1.2250000000000005,1.2250000000000005,1.2250000000000005,,0.0
BaCeTiSbO6,OQMD,1,2.1799999999999997,2.1799999999999997,2.1799999999999997,,0.0
BaCeTiTlO6,OQMD,1,2.204,2.204,2.204,,0.0
BaCeVCdO6,OQMD,1,2.2209999999999996,2.2209999999999996,2.2209999999999996,,0.0
BaCeVCoO6,OQMD,1,1.222,1.222,1.222,,0.0
BaCeVCuO6,OQMD,1,0.4560000000000004,0.4560000000000004,0.4560000000000004,,0.0
BaCeVFeO6,OQMD,1,1.2280000000000006,1.2280000000000006,1.2280000000000006,,0.0
BaCeVNiO6,OQMD,1,2.014,2.014,2.014,,0.0
BaCeVPtO6,OQMD,1,1.069,1.069,1.069,,0.0
BaCeVZnO6,OQMD,1,1.9530000000000003,1.9530000000000003,1.9530000000000003,,0.0
BaCeZrBiO6,OQMD,1,3.2409999999999997,3.2409999999999997,3.2409999999999997,,0.0
BaCeZrCoO6,OQMD,1,1.242,1.242,1.242,,0.0
BaCeZrFeO6,OQMD,1,2.065,2.065,2.065,,0.0
BaCeZrIrO6,OQMD,1,2.061,2.061,2.061,,0.0
BaCeZrMnO6,OQMD,1,1.0289999999999995,1.0289999999999995,1.0289999999999995,,0.0
BaCeZrRhO6,OQMD,1,1.6559999999999997,1.6559999999999997,1.6559999999999997,,0.0
BaCeZrSbO6,OQMD,1,3.0220000000000002,3.0220000000000002,3.0220000000000002,,0.0
BaCeZrTlO6,OQMD,1,2.854,2.854,2.854,,0.0
BaCo(SeO3)2,AFLOW,1,3.4535,3.4535,3.4535,,0.0
BaCo(SeO3)2,MP,1,2.901,2.901,2.901,,0.0
BaCo(SeO3)2,OQMD,1,2.128,2.128,2.128,,0.0
BaCo2(AsO4)2,AFLOW,1,2.6322,2.6322,2.6322,,0.0
BaCo2(AsO4)2,MP,1,0.8180000000000001,0.8180000000000001,0.8180000000000001,,0.0
BaCo2(AsO4)2,OQMD,2,2.339,2.284,2.394,0.07778174593052045,0.11000000000000032
BaCo2(BrO4)2,OQMD,1,1.8279999999999998,1.8279999999999998,1.8279999999999998,,0.0
BaCo2(NO4)2,OQMD,1,1.932,1.932,1.932,,0.0
BaCo2(PO4)2,JARVIS,1,0.551,0.551,0.551,,0.0
BaCo2(PO4)2,MP,3,2.284099999999999,2.087199999999999,3.1084,0.5417701757510596,1.0212000000000012
BaCo2(PO4)2,OQMD,1,2.958,2.958,2.958,,0.0
BaCo2(SbO4)2,OQMD,1,1.0040000000000004,1.0040000000000004,1.0040000000000004,,0.0
BaCo2B2O7,OQMD,1,0.889,0.889,0.889,,0.0
BaCo2Sb2O7,OQMD,1,0.6270000000000002,0.6270000000000002,0.6270000000000002,,0.0
BaCo2Si2O7,AFLOW,2,3.6031500000000003,3.5954,3.6109,0.010960155108391222,0.015499999999999847
BaCoO3,OQMD,4,0.8420000000000001,0.497,1.0219999999999998,0.22627177611595006,0.5249999999999998
BaCr(BO3)2,OQMD,1,0.2550000000000001,0.2550000000000001,0.2550000000000001,,0.0
BaCr2(AsO4)2,OQMD,1,1.2670000000000003,1.2670000000000003,1.2670000000000003,,0.0
BaCr2(CoO4)2,OQMD,1,1.0659999999999998,1.0659999999999998,1.0659999999999998,,0.0
BaCr2(PO4)2,OQMD,1,2.3409999999999997,2.3409999999999997,2.3409999999999997,,0.0
BaCr2B2O7,OQMD,1,0.97,0.97,0.97,,0.0
BaCrO3,OQMD,3,0.2589999999999999,0.258,1.275,0.5868767616231991,1.017
BaCu(SeO3)2,AFLOW,2,1.572,1.5475,1.5965,0.03464823227814078,0.04899999999999993
BaCu(SeO3)2,JARVIS,1,0.498,0.498,0.498,,0.0
BaCu(SeO3)2,MP,3,0.5645,0.3659,0.7051000000000001,0.17042445051498142,0.33920000000000006
BaCu(SiO3)2,AFLOW,2,1.5575,1.5551,1.5599,0.0033941125496956036,0.0048000000000001375
BaCu(SiO3)2,JARVIS,1,0.417,0.417,0.417,,0.0
BaCu(SiO3)2,MP,3,0.612699999999999,0.510699999999999,0.6395000000000001,0.0679603806149832,0.12880000000000102
BaCu2(PO4)2,AFLOW,1,1.4324,1.4324,1.4324,,0.0
BaCu2(PO4)2,MP,1,0.3255,0.3255,0.3255,,0.0
BaCu2Ge2O7,AFLOW,2,0.98855,0.9873,0.9898,0.0017677669529664489,0.0025000000000000577
BaCu2Ge2O7,MP,1,0.21399999999999902,0.21399999999999902,0.21399999999999902,,0.0
BaCu2Si2O7,AFLOW,3,1.2726,1.2684,1.2747,0.0032078029864690675,0.006299999999999972
BaCu3(SnO3)4,OQMD,1,1.524,1.524,1.524,,0.0
BaDyHfAuO6,OQMD,1,1.8330000000000002,1.8330000000000002,1.8330000000000002,,0.0
BaDyHfCoO6,OQMD,1,1.1469999999999998,1.1469999999999998,1.1469999999999998,,0.0
BaDyHfFeO6,OQMD,1,2.2700000000000005,2.2700000000000005,2.2700000000000005,,0.0
BaDyHfIrO6,OQMD,1,1.8719999999999999,1.8719999999999999,1.8719999999999999,,0.0
BaDyHfMnO6,OQMD,1,0.7100000000000004,0.7100000000000004,0.7100000000000004,,0.0
BaDyHfNiO6,OQMD,1,1.1629999999999998,1.1629999999999998,1.1629999999999998,,0.0
BaDyHfRhO6,OQMD,1,1.5910000000000002,1.5910000000000002,1.5910000000000002,,0.0
BaDyHfSbO6,OQMD,1,3.024,3.024,3.024,,0.0
BaDyHfTlO6,OQMD,1,2.523,2.523,2.523,,0.0
BaDyMgVO6,OQMD,1,2.14,2.14,2.14,,0.0
BaDyMnVO6,OQMD,1,1.1440000000000001,1.1440000000000001,1.1440000000000001,,0.0
BaDyNbCdO6,OQMD,1,3.522,3.522,3.522,,0.0
BaDyNbCuO6,OQMD,1,1.0259999999999998,1.0259999999999998,1.0259999999999998,,0.0
BaDyNbPdO6,OQMD,1,0.29300000000000015,0.29300000000000015,0.29300000000000015,,0.0
BaDyNbPtO6,OQMD,1,0.29799999999999915,0.29799999999999915,0.29799999999999915,,0.0
BaDyTaCdO6,OQMD,1,3.799,3.799,3.799,,0.0
BaDyTaCuO6,OQMD,1,1.2639999999999998,1.2639999999999998,1.2639999999999998,,0.0
BaDyTaPdO6,OQMD,1,0.4750000000000001,0.4750000000000001,0.4750000000000001,,0.0
BaDyTaPtO6,OQMD,1,0.32200000000000006,0.32200000000000006,0.32200000000000006,,0.0
BaDyTiAuO6,OQMD,1,1.3650000000000002,1.3650000000000002,1.3650000000000002,,0.0
BaDyTiBiO6,OQMD,1,2.633,2.633,2.633,,0.0
BaDyTiCoO6,OQMD,1,1.012,1.012,1.012,,0.0
BaDyTiFeO6,OQMD,1,1.7789999999999995,1.7789999999999995,1.7789999999999995,,0.0
BaDyTiIrO6,OQMD,1,1.141,1.141,1.141,,0.0
BaDyTiMnO6,OQMD,1,0.5039999999999996,0.5039999999999996,0.5039999999999996,,0.0
BaDyTiRhO6,OQMD,1,1.1440000000000001,1.1440000000000001,1.1440000000000001,,0.0
BaDyTiSbO6,OQMD,1,2.2410000000000005,2.2410000000000005,2.2410000000000005,,0.0
BaDyTiTlO6,OQMD,1,2.128,2.128,2.128,,0.0
BaDyVCdO6,OQMD,1,2.1450000000000005,2.1450000000000005,2.1450000000000005,,0.0
BaDyVCoO6,OQMD,1,1.4060000000000001,1.4060000000000001,1.4060000000000001,,0.0
BaDyVCuO6,OQMD,1,0.6339999999999999,0.6339999999999999,0.6339999999999999,,0.0
BaDyVFeO6,OQMD,1,1.2689999999999997,1.2689999999999997,1.2689999999999997,,0.0
BaDyVNiO6,OQMD,1,2.07,2.07,2.07,,0.0
BaDyVPdO6,OQMD,1,0.8770000000000002,0.8770000000000002,0.8770000000000002,,0.0
BaDyVPtO6,OQMD,1,1.0230000000000006,1.0230000000000006,1.0230000000000006,,0.0
BaDyVZnO6,OQMD,1,2.1470000000000002,2.1470000000000002,2.1470000000000002,,0.0
BaDyZrAuO6,OQMD,1,1.8589999999999998,1.8589999999999998,1.8589999999999998,,0.0
BaDyZrBiO6,OQMD,1,3.4859999999999998,3.4859999999999998,3.4859999999999998,,0.0
BaDyZrCoO6,OQMD,1,1.2519999999999998,1.2519999999999998,1.2519999999999998,,0.0
BaDyZrFeO6,OQMD,1,2.295,2.295,2.295,,0.0
BaDyZrIrO6,OQMD,1,1.8780000000000001,1.8780000000000001,1.8780000000000001,,0.0
BaDyZrMnO6,OQMD,1,0.8310000000000004,0.8310000000000004,0.8310000000000004,,0.0
BaDyZrNiO6,OQMD,1,1.255,1.255,1.255,,0.0
BaDyZrRhO6,OQMD,1,1.4610000000000003,1.4610000000000003,1.4610000000000003,,0.0
BaDyZrSbO6,OQMD,1,2.8550000000000004,2.8550000000000004,2.8550000000000004,,0.0
BaDyZrTlO6,OQMD,1,2.6810000000000005,2.6810000000000005,2.6810000000000005,,0.0
BaErHfAuO6,OQMD,1,1.8360000000000003,1.8360000000000003,1.8360000000000003,,0.0
BaErHfCoO6,OQMD,1,1.1520000000000001,1.1520000000000001,1.1520000000000001,,0.0
BaErHfFeO6,OQMD,1,2.283,2.283,2.283,,0.0
BaErHfIrO6,OQMD,1,1.8789999999999996,1.8789999999999996,1.8789999999999996,,0.0
BaErHfMnO6,OQMD,1,0.8540000000000001,0.8540000000000001,0.8540000000000001,,0.0
BaErHfNiO6,OQMD,1,0.8740000000000001,0.8740000000000001,0.8740000000000001,,0.0
BaErHfRhO6,OQMD,1,1.5939999999999994,1.5939999999999994,1.5939999999999994,,0.0
BaErHfSbO6,OQMD,1,3.0389999999999997,3.0389999999999997,3.0389999999999997,,0.0
BaErHfTlO6,OQMD,1,2.398,2.398,2.398,,0.0
BaErMgVO6,OQMD,1,2.1479999999999997,2.1479999999999997,2.1479999999999997,,0.0
BaErMnVO6,OQMD,1,1.1560000000000001,1.1560000000000001,1.1560000000000001,,0.0
BaErNbCdO6,OQMD,1,3.4050000000000002,3.4050000000000002,3.4050000000000002,,0.0
BaErNbCuO6,OQMD,1,1.182,1.182,1.182,,0.0
BaErNbPtO6,OQMD,1,1.8130000000000006,1.8130000000000006,1.8130000000000006,,0.0
BaErTaCdO6,OQMD,1,3.8149999999999995,3.8149999999999995,3.8149999999999995,,0.0
BaErTaCuO6,OQMD,1,1.1100000000000003,1.1100000000000003,1.1100000000000003,,0.0
BaErTaPdO6,OQMD,1,0.47399999999999975,0.47399999999999975,0.47399999999999975,,0.0
BaErTaPtO6,OQMD,1,0.3250000000000002,0.3250000000000002,0.3250000000000002,,0.0
BaErTiAuO6,OQMD,1,1.496,1.496,1.496,,0.0
BaErTiBiO6,OQMD,1,2.6529999999999996,2.6529999999999996,2.6529999999999996,,0.0
BaErTiCoO6,OQMD,1,1.1440000000000001,1.1440000000000001,1.1440000000000001,,0.0
BaErTiFeO6,OQMD,1,1.919,1.919,1.919,,0.0
BaErTiIrO6,OQMD,1,1.1480000000000006,1.1480000000000006,1.1480000000000006,,0.0
BaErTiMnO6,OQMD,1,0.5080000000000005,0.5080000000000005,0.5080000000000005,,0.0
BaErTiRhO6,OQMD,1,1.1520000000000001,1.1520000000000001,1.1520000000000001,,0.0
BaErTiSbO6,OQMD,1,2.2470000000000008,2.2470000000000008,2.2470000000000008,,0.0
BaErTiTlO6,OQMD,1,2.1330000000000005,2.1330000000000005,2.1330000000000005,,0.0
BaErVCdO6,OQMD,1,2.034,2.034,2.034,,0.0
BaErVCoO6,OQMD,1,1.5419999999999998,1.5419999999999998,1.5419999999999998,,0.0
BaErVCuO6,OQMD,1,0.77,0.77,0.77,,0.0
BaErVFeO6,OQMD,1,1.4,1.4,1.4,,0.0
BaErVNiO6,OQMD,1,1.9549999999999996,1.9549999999999996,1.9549999999999996,,0.0
BaErVPdO6,OQMD,1,1.008,1.008,1.008,,0.0
BaErVPtO6,OQMD,1,1.0229999999999997,1.0229999999999997,1.0229999999999997,,0.0
BaErVZnO6,OQMD,1,2.168,2.168,2.168,,0.0
BaErZrAuO6,OQMD,1,2.074,2.074,2.074,,0.0
BaErZrBiO6,OQMD,1,3.494,3.494,3.494,,0.0
BaErZrCoO6,OQMD,1,1.258,1.258,1.258,,0.0
BaErZrFeO6,OQMD,1,2.304,2.304,2.304,,0.0
