band_gap,src
0.247,OQMD
1.494,OQMD
3.2270000000000003,OQMD
2.1929999999999996,OQMD
2.7729999999999997,OQMD
4.7635000000000005,MP
0.4740000000000002,OQMD
0.4450000000000003,OQMD
3.7891,MP
0.8810000000000002,OQMD
0.7720000000000002,OQMD
0.7069999999999999,OQMD
1.0580000000000003,OQMD
1.8430000000000004,OQMD
1.483,OQMD
2.325,OQMD
2.2540000000000004,OQMD
0.690399999999999,MP
2.986,OQMD
0.0903,MP
0.479,OQMD
1.6509999999999998,OQMD
0.504,OQMD
1.584,OQMD
3.7853,MP
2.478,OQMD
0.341,OQMD
2.0949999999999998,OQMD
2.1830000000000003,OQMD
2.607,OQMD
0.347,OQMD
0.36099999999999977,OQMD
0.722,OQMD
1.697,OQMD
2.4539999999999997,OQMD
3.3679,MP
2.1658,MP
1.2469999999999999,OQMD
2.4760000000000004,OQMD
1.2149999999999999,OQMD
0.344599999999999,MP
2.1471,MP
1.9995999999999992,MP
0.831,OQMD
0.4939999999999998,OQMD
0.601,OQMD
0.9239999999999999,OQMD
2.2390000000000003,OQMD
1.2530000000000001,OQMD
1.354,OQMD
0.88,OQMD
1.4369999999999998,OQMD
0.5181,MP
3.044,OQMD
2.087099999999999,MP
1.4059999999999997,OQMD
1.0939999999999999,OQMD
0.247,OQMD
2.5180000000000002,OQMD
3.869,OQMD
1.8159999999999998,OQMD
1.2588,MP
1.6450000000000005,OQMD
1.259,OQMD
1.4260000000000002,OQMD
2.379,OQMD
0.34899999999999975,OQMD
1.546,OQMD
3.247,OQMD
1.0499999999999998,OQMD
3.138099999999999,MP
3.508,OQMD
0.5809999999999995,OQMD
1.1480000000000001,OQMD
1.0460000000000003,OQMD
0.252,OQMD
1.068,OQMD
1.0952,MP
2.1109999999999998,OQMD
2.4410000000000003,OQMD
3.4110000000000005,OQMD
3.7109999999999994,OQMD
1.4419999999999997,OQMD
1.093,OQMD
0.5370000000000004,OQMD
0.7469999999999999,OQMD
0.19179999999999903,MP
0.536,OQMD
3.1979999999999995,OQMD
1.062199999999999,MP
1.8759999999999994,OQMD
0.590000000000001,OQMD
2.748,OQMD
2.074,JARVIS
1.265399999999999,MP
1.049,OQMD
2.8930000000000007,OQMD
2.3815,MP
3.472,OQMD
2.7300000000000004,OQMD
2.2899,MP
3.154,OQMD
0.862,OQMD
0.34600000000000053,OQMD
2.2329999999999997,OQMD
4.5394,MP
1.2000000000000002,OQMD
0.613,OQMD
2.1479999999999997,OQMD
0.818000000000001,OQMD
3.514,OQMD
2.0770000000000004,OQMD
3.09,OQMD
1.468,OQMD
0.9950000000000001,OQMD
0.7450000000000001,OQMD
1.2559999999999998,OQMD
1.1520000000000001,OQMD
3.425,OQMD
0.835,OQMD
2.805,OQMD
0.599,OQMD
3.709,OQMD
1.3596,MP
1.072,OQMD
1.109,OQMD
4.261,OQMD
4.307,OQMD
0.7530000000000001,OQMD
1.197,OQMD
0.313,OQMD
1.999,OQMD
1.1089999999999995,OQMD
0.758,OQMD
1.7789999999999995,OQMD
1.1549999999999994,OQMD
1.582399999999999,MP
0.43900000000000006,OQMD
3.408,OQMD
1.2640000000000002,OQMD
2.6012999999999993,MP
2.7279999999999998,OQMD
1.2230000000000003,OQMD
1.0550000000000002,OQMD
0.9080000000000004,OQMD
1.7979999999999996,OQMD
3.4499999999999997,OQMD
1.5419999999999998,OQMD
0.255,OQMD
0.7029999999999998,OQMD
1.376,OQMD
1.2859999999999996,OQMD
0.983,OQMD
0.4109999999999998,OQMD
1.242,OQMD
3.2889999999999997,OQMD
1.3369999999999997,OQMD
1.52,OQMD
1.851,OQMD
0.968,OQMD
1.7928000000000002,MP
1.245,OQMD
2.9789999999999996,OQMD
0.889,OQMD
2.628,OQMD
0.701000000000001,OQMD
2.975,OQMD
1.952,OQMD
1.418,OQMD
2.315,OQMD
0.9959999999999996,OQMD
0.758,OQMD
0.32899999999999974,OQMD
1.7069999999999999,OQMD
4.1173,MP
0.727,JARVIS
4.476,OQMD
1.4,OQMD
1.6219999999999999,OQMD
1.612,OQMD
2.2560000000000002,OQMD
0.747,OQMD
1.796,OQMD
0.6799999999999997,OQMD
0.8289999999999997,OQMD
2.36,OQMD
2.125,OQMD
1.259,OQMD
1.7175,MP
3.277,OQMD
2.258,OQMD
3.0220000000000002,OQMD
0.726,OQMD
1.141,OQMD
0.4139999999999997,OQMD
1.2919999999999998,OQMD
3.485,OQMD
0.2569999999999997,OQMD
0.49999999999999956,OQMD
2.324,OQMD
1.356,OQMD
0.9070000000000005,OQMD
2.128,OQMD
3.3009999999999997,OQMD
1.267,OQMD
0.847,OQMD
0.5853,MP
1.6419999999999995,OQMD
2.399,OQMD
1.814,JARVIS
1.5269999999999992,OQMD
3.9159999999999995,OQMD
2.874,OQMD
2.2119999999999997,OQMD
3.293,OQMD
2.0220000000000002,OQMD
1.7510000000000003,OQMD
3.256,OQMD
0.774,OQMD
1.662,OQMD
0.484,OQMD
2.523,OQMD
2.0389999999999997,OQMD
1.3089999999999993,OQMD
2.6685,MP
0.746999999999999,OQMD
2.671,OQMD
0.371,OQMD
1.8789999999999996,OQMD
3.21,OQMD
2.284,OQMD
0.169,JARVIS
1.454399999999999,MP
1.6959999999999997,OQMD
5.104999999999999,MP
2.762,OQMD
3.432,OQMD
0.3628,MP
2.0580000000000007,OQMD
1.0219999999999998,OQMD
2.0737,MP
2.1053,MP
3.512799999999999,MP
0.2729999999999997,OQMD
0.40999999999999925,OQMD
1.5940000000000003,OQMD
0.06820000000000001,MP
0.341,OQMD
2.33,OQMD
1.2149999999999999,OQMD
1.194,OQMD
1.859,OQMD
1.0779999999999998,OQMD
3.205,OQMD
2.293,OQMD
2.751,JARVIS
0.8500000000000001,OQMD
3.1430000000000002,OQMD
0.5550000000000002,OQMD
0.641,OQMD
3.393399999999999,MP
1.6510999999999991,MP
1.3819999999999997,OQMD
3.2266,MP
0.3230000000000004,OQMD
3.564,OQMD
1.523,OQMD
2.3040000000000003,OQMD
0.21399999999999952,OQMD
0.24080000000000001,MP
3.0840000000000005,OQMD
0.5940000000000003,OQMD
0.2240000000000002,OQMD
2.8659999999999997,OQMD
0.2439,AFLOW
1.4149999999999991,OQMD
0.73,OQMD
0.4790000000000001,OQMD
1.6480000000000001,OQMD
1.255,OQMD
2.793,OQMD
0.305,OQMD
0.29400000000000004,OQMD
0.7610000000000001,OQMD
1.939,OQMD
0.923,OQMD
1.2600000000000002,OQMD
1.008,OQMD
2.147,OQMD
0.7069999999999994,OQMD
0.8369999999999997,OQMD
1.9139999999999997,OQMD
2.633,OQMD
3.828,OQMD
1.9973,MP
2.1220000000000003,OQMD
1.9030000000000005,OQMD
1.5881999999999992,MP
1.326,OQMD
3.1592000000000002,MP
1.6580000000000004,OQMD
1.149,OQMD
3.169,JARVIS
0.5727,AFLOW
2.353,JARVIS
2.142,OQMD
1.5620000000000003,OQMD
4.1,OQMD
1.669899999999999,MP
2.862,OQMD
0.055099999999999004,MP
2.1239999999999997,OQMD
1.932,OQMD
0.31400000000000006,OQMD
2.229399999999999,MP
2.5150000000000006,OQMD
0.5,OQMD
0.5004999999999991,MP
2.667,OQMD
1.922,OQMD
1.8840000000000003,OQMD
0.34040000000000004,AFLOW
2.0159999999999996,OQMD
2.37,OQMD
2.142,OQMD
3.5300000000000002,OQMD
1.642,OQMD
3.2520000000000002,OQMD
0.24419999999999903,MP
1.0599999999999996,OQMD
2.097,OQMD
2.232,OQMD
0.794,OQMD
3.148799999999999,MP
1.1093,MP
2.633,OQMD
3.693399999999999,MP
1.2199999999999998,OQMD
1.431,OQMD
3.213,JARVIS
1.517,OQMD
2.034,OQMD
2.0719999999999996,OQMD
3.333,OQMD
0.8810000000000001,MP
3.0589999999999993,OQMD
2.2860000000000005,OQMD
0.311999999999999,OQMD
1.7938,MP
0.3410000000000002,OQMD
2.131,OQMD
1.7020000000000008,OQMD
4.014,OQMD
1.3809999999999998,OQMD
0.957,OQMD
0.3659,MP
1.304,OQMD
3.3609999999999998,OQMD
0.37560000000000004,MP
0.866000000000001,OQMD
3.965,OQMD
1.597,OQMD
1.1629999999999998,OQMD
1.245,OQMD
3.504,OQMD
1.8230000000000004,OQMD
1.4009,MP
0.861499999999999,MP
1.8279999999999998,OQMD
2.295,OQMD
3.427,OQMD
1.4610000000000003,OQMD
1.7720000000000002,OQMD
1.225,OQMD
0.2265,MP
0.6499999999999995,OQMD
1.834,OQMD
1.653,OQMD
0.3580000000000001,OQMD
0.626,OQMD
0.956,OQMD
2.2270000000000003,OQMD
3.2,OQMD
1.115199999999999,MP
1.9480000000000004,OQMD
0.728,OQMD
3.0460000000000003,OQMD
1.5556,MP
1.2740000000000005,OQMD
5.236199999999999,MP
1.807,OQMD
1.8780000000000001,OQMD
1.0699999999999994,OQMD
2.9679999999999995,OQMD
2.101,OQMD
2.929499999999999,MP
2.1605,MP
1.5629999999999997,OQMD
1.6869999999999994,OQMD
1.311,OQMD
3.4688,MP
2.0380000000000003,OQMD
3.348,OQMD
2.867,OQMD
0.5610000000000004,OQMD
0.7460000000000004,OQMD
1.298,OQMD
1.6560000000000001,OQMD
1.056,OQMD
2.3190000000000004,OQMD
2.2359999999999998,OQMD
3.9170000000000003,OQMD
2.498,OQMD
1.3141,MP
2.266,OQMD
1.703,OQMD
4.252,OQMD
1.327,JARVIS
2.6929999999999996,OQMD
1.178,OQMD
3.5355,MP
3.432,OQMD
2.0509999999999997,OQMD
4.4117999999999995,MP
0.766,OQMD
1.2360000000000007,OQMD
1.222,OQMD
1.746,OQMD
2.211,OQMD
0.29,JARVIS
2.191,OQMD
0.374000000000001,OQMD
2.187,OQMD
1.0670000000000002,OQMD
0.499299999999999,MP
0.430299999999999,MP
1.2440000000000002,OQMD
2.5719000000000003,MP
0.7300000000000004,OQMD
0.7610000000000001,OQMD
0.739,OQMD
0.29800000000000004,OQMD
3.604,OQMD
2.0539,MP
1.4859999999999998,OQMD
0.9199999999999999,OQMD
2.8979999999999997,OQMD
1.1400000000000001,OQMD
2.845,OQMD
4.537,OQMD
3.464,OQMD
0.144299999999999,MP
1.0459999999999998,OQMD
1.2330000000000005,OQMD
0.7040000000000002,OQMD
3.4759,MP
1.7110000000000003,OQMD
2.8449999999999998,OQMD
3.2489999999999997,OQMD
1.0170000000000001,OQMD
2.529,OQMD
0.3759999999999999,OQMD
2.1330000000000005,OQMD
2.3082000000000003,MP
1.25,OQMD
3.984199999999999,MP
0.607,OQMD
3.3179999999999996,OQMD
3.3070000000000004,OQMD
3.093,OQMD
1.3970000000000002,OQMD
1.782,OQMD
2.959,OQMD
3.001,OQMD
0.823,JARVIS
3.3569999999999993,OQMD
1.9329999999999998,OQMD
0.4939999999999998,OQMD
2.0010000000000003,OQMD
2.2169999999999996,OQMD
2.14,OQMD
0.5129999999999999,OQMD
1.8049,MP
2.7019999999999995,OQMD
0.7389999999999999,OQMD
3.107,OQMD
0.412,OQMD
0.923,OQMD
0.7889999999999997,OQMD
2.754,OQMD
1.3650000000000002,OQMD
2.0409999999999995,OQMD
1.859,OQMD
0.242,OQMD
1.296,OQMD
0.7689999999999997,OQMD
3.068,OQMD
0.7130000000000005,OQMD
1.8049999999999997,OQMD
2.979,OQMD
0.821,OQMD
3.846,OQMD
0.8309999999999995,OQMD
0.5280000000000005,OQMD
3.058,OQMD
1.614,OQMD
0.6249999999999996,OQMD
1.012,OQMD
0.4419999999999993,OQMD
3.4010000000000002,OQMD
2.562,OQMD
4.658,OQMD
1.0439999999999996,OQMD
4.165,JARVIS
0.927,OQMD
1.8040000000000003,OQMD
0.37800000000000056,OQMD
0.137,MP
2.204,OQMD
0.217000000000001,OQMD
0.09429999999999901,MP
1.5964,MP
0.5360000000000005,OQMD
3.2969999999999997,OQMD
1.4320000000000004,OQMD
1.9129999999999998,OQMD
2.3369999999999997,OQMD
0.5670000000000002,OQMD
3.4856,MP
0.744899999999999,MP
1.2430000000000003,OQMD
3.095,OQMD
2.037,OQMD
2.7595,MP
1.3939999999999992,OQMD
2.881,OQMD
4.0373,MP
3.3760000000000003,OQMD
0.915,OQMD
1.899,OQMD
2.0869999999999997,OQMD
2.8628,MP
0.25100000000000033,OQMD
1.056,OQMD
1.7439999999999998,OQMD
2.072,OQMD
2.094,OQMD
0.8319999999999999,OQMD
1.262,OQMD
3.933,JARVIS
3.507199999999999,MP
1.6879999999999997,OQMD
0.6149999999999998,OQMD
2.2199999999999998,OQMD
1.9690000000000003,OQMD
0.9470000000000001,OQMD
0.40700000000000003,OQMD
2.9410000000000007,OQMD
1.8569999999999998,OQMD
2.2344,MP
1.657,OQMD
1.6510000000000002,OQMD
1.5909,MP
2.1149999999999998,OQMD
1.2489999999999997,OQMD
1.177,OQMD
1.351,OQMD
0.910000000000001,OQMD
1.6260000000000001,OQMD
0.48280000000000006,MP
1.9869999999999992,OQMD
1.1319999999999997,OQMD
0.8300000000000001,OQMD
1.43,OQMD
1.8250000000000002,OQMD
1.6589999999999998,OQMD
1.6559999999999997,OQMD
1.594,OQMD
1.5340000000000003,OQMD
1.043,OQMD
0.8719999999999999,OQMD
0.77,OQMD
0.9398000000000001,MP
1.702,OQMD
0.8959999999999999,OQMD
2.591,OQMD
0.7830000000000004,OQMD
1.9290000000000003,OQMD
2.476,OQMD
3.356,OQMD
1.38,OQMD
0.49849999999999905,MP
1.702,OQMD
3.538,OQMD
1.488,OQMD
0.9659999999999997,OQMD
1.94,OQMD
2.9799999999999995,OQMD
0.45,OQMD
0.8340000000000001,OQMD
4.214,OQMD
2.963,OQMD
1.6840000000000002,OQMD
0.9949999999999997,OQMD
2.227,OQMD
2.1149999999999998,OQMD
2.012,OQMD
1.2369999999999999,OQMD
1.8689999999999998,OQMD
0.7349999999999999,OQMD
2.07,OQMD
4.749,JARVIS
1.6920000000000002,OQMD
0.1664,AFLOW
1.515899999999999,MP
3.2899999999999996,OQMD
3.2869999999999995,OQMD
1.2560000000000002,OQMD
1.536,OQMD
1.3920000000000003,OQMD
1.0460000000000003,OQMD
4.269,OQMD
0.3250000000000002,OQMD
1.990299999999999,MP
2.715799999999999,MP
3.8080000000000003,OQMD
0.6339999999999999,OQMD
1.1420000000000003,OQMD
0.37100000000000044,OQMD
0.4089999999999998,OQMD
1.952,OQMD
2.1609999999999996,OQMD
1.4610000000000003,OQMD
0.5156000000000001,MP
1.1059999999999999,OQMD
1.8977,MP
2.2239999999999993,OQMD
1.2729999999999997,OQMD
1.3129999999999997,OQMD
2.047,OQMD
1.6659999999999995,OQMD
0.417,JARVIS
1.7030000000000003,OQMD
2.083,OQMD
1.657,OQMD
1.068,OQMD
2.857,OQMD
2.1789999999999994,OQMD
0.509,OQMD
1.0339999999999998,OQMD
0.834,OQMD
0.423999999999999,OQMD
2.3514,MP
3.497,OQMD
0.8380000000000005,OQMD
3.471,OQMD
2.8012,MP
0.6200000000000001,OQMD
0.395,OQMD
2.2630000000000003,OQMD
0.344,OQMD
1.001,OQMD
1.7619999999999996,OQMD
2.0410000000000004,OQMD
0.5889999999999995,OQMD
1.786299999999999,MP
0.254,OQMD
0.5975,MP
2.7299999999999995,OQMD
1.347,OQMD
0.7100000000000004,OQMD
1.4100000000000006,OQMD
0.72,JARVIS
1.2255,MP
0.6550000000000002,OQMD
3.294,OQMD
0.2649999999999997,OQMD
0.8350000000000004,OQMD
2.6416999999999993,MP
1.495,OQMD
3.5074,MP
3.067,OQMD
3.3489999999999998,OQMD
2.151,OQMD
2.854,OQMD
1.395,OQMD
1.4720000000000004,OQMD
0.883,OQMD
0.4740000000000002,OQMD
4.436,OQMD
1.137,OQMD
0.43800000000000017,OQMD
0.3780000000000001,OQMD
0.2530000000000001,OQMD
2.409,OQMD
2.248,OQMD
3.997,OQMD
3.0527,MP
2.226,OQMD
0.837,OQMD
1.0860000000000003,OQMD
1.3760000000000003,OQMD
3.745,OQMD
3.9935,MP
1.496,OQMD
2.1497,MP
0.512,OQMD
2.0120000000000005,OQMD
0.5380000000000003,OQMD
1.4619999999999997,OQMD
0.8280000000000003,OQMD
1.155,OQMD
2.8416,MP
0.3600000000000001,OQMD
3.5169999999999995,OQMD
3.524,OQMD
0.6813,MP
2.5259,MP
2.763,OQMD
2.6580000000000004,OQMD
1.4540000000000002,OQMD
0.39700000000000024,OQMD
1.2849999999999997,OQMD
0.8230000000000001,OQMD
1.242,OQMD
0.432,OQMD
2.148,OQMD
4.8228,MP
3.513,OQMD
1.4580000000000002,OQMD
2.928,OQMD
0.8820000000000006,OQMD
2.282,OQMD
1.236,OQMD
1.904,OQMD
2.52,OQMD
0.476,OQMD
0.7109999999999999,OQMD
0.31099999999999994,OQMD
0.9949999999999997,OQMD
0.210000000000001,OQMD
2.2190000000000003,OQMD
0.757000000000001,OQMD
1.9340000000000002,OQMD
0.8699999999999997,OQMD
1.6949999999999998,OQMD
3.048,OQMD
0.867,OQMD
0.6869999999999994,OQMD
0.9969999999999999,OQMD
3.0490000000000004,OQMD
1.4981,MP
0.2699999999999996,OQMD
0.5354999999999991,MP
1.205,OQMD
0.22160000000000002,MP
2.3709999999999996,OQMD
0.463,OQMD
0.3250000000000002,OQMD
1.6740000000000004,OQMD
1.6399999999999997,OQMD
2.0070000000000006,OQMD
0.5099999999999998,OQMD
4.462,OQMD
1.6129999999999998,OQMD
2.148,OQMD
0.33599999999999985,OQMD
2.4170000000000003,OQMD
2.2430000000000003,OQMD
1.08,OQMD
1.17,OQMD
1.673,OQMD
0.366,OQMD
4.1759,MP
3.494,OQMD
0.6070000000000002,OQMD
0.2610000000000001,OQMD
0.48599999999999977,OQMD
1.251,OQMD
2.2270000000000003,OQMD
1.3019999999999996,OQMD
3.029,OQMD
0.246,OQMD
4.0027,MP
2.227,OQMD
1.2229999999999999,OQMD
0.40500000000000025,OQMD
2.112,OQMD
2.295,OQMD
2.2380000000000004,OQMD
1.3790000000000004,OQMD
0.8809999999999998,OQMD
0.6420000000000003,OQMD
0.607,OQMD
2.2760000000000002,OQMD
0.9169999999999998,OQMD
3.274,OQMD
0.212,OQMD
2.0770000000000004,OQMD
0.792,OQMD
2.262,OQMD
0.2240000000000002,OQMD
2.369,OQMD
2.091,OQMD
2.308,OQMD
0.6760000000000002,OQMD
1.9529999999999998,OQMD
1.0539999999999998,OQMD
2.319,OQMD
1.967299999999999,MP
2.9679,MP
1.7070000000000003,OQMD
0.0651,MP
1.2340000000000004,OQMD
3.938999999999999,OQMD
2.339,OQMD
3.4840000000000004,OQMD
0.7961,MP
0.8440000000000003,OQMD
1.5220000000000002,OQMD
0.6240000000000001,OQMD
2.6494,MP
0.8019999999999996,OQMD
1.658,OQMD
1.662,OQMD
0.8599999999999999,OQMD
1.029,OQMD
3.5119999999999996,OQMD
0.363,OQMD
2.4720000000000004,OQMD
3.5040000000000004,OQMD
3.2189999999999994,OQMD
1.4619999999999997,OQMD
2.521,OQMD
0.4289999999999994,OQMD
2.4690000000000003,OQMD
0.7712000000000001,MP
0.7289999999999996,OQMD
2.0829999999999997,OQMD
0.3980000000000006,OQMD
1.8490000000000002,OQMD
2.0730000000000004,OQMD
1.8419999999999996,OQMD
2.765,OQMD
2.4059999999999997,OQMD
2.8449999999999998,OQMD
2.6149999999999998,OQMD
2.165,OQMD
1.984,OQMD
3.056,OQMD
0.34399999999999986,OQMD
2.4430000000000005,OQMD
0.3420000000000005,OQMD
1.3929999999999998,OQMD
0.5340000000000007,OQMD
2.83,OQMD
0.7110000000000003,OQMD
1.8688,MP
0.8940000000000001,OQMD
2.227,OQMD
0.3169999999999997,OQMD
0.859,OQMD
0.463,OQMD
2.53,OQMD
2.6869,MP
0.991000000000001,OQMD
3.5669999999999997,OQMD
0.5550000000000006,OQMD
0.074599999999999,MP
2.941,OQMD
2.229,OQMD
1.2319999999999993,OQMD
1.0740000000000007,OQMD
0.794,OQMD
2.633,OQMD
0.314,OQMD
0.250999999999999,OQMD
3.244,OQMD
1.4850000000000003,OQMD
1.3829999999999996,OQMD
1.9219,MP
2.1450000000000005,OQMD
1.3240000000000003,OQMD
3.364,OQMD
2.4310000000000005,OQMD
0.31599999999999984,OQMD
1.91,OQMD
0.9009999999999998,OQMD
1.866,OQMD
0.4009999999999998,OQMD
0.5670000000000002,OQMD
1.1839999999999997,OQMD
2.903,OQMD
2.946,OQMD
0.6400000000000001,OQMD
1.916,OQMD
3.6953,MP
0.39679999999999904,MP
2.4280000000000004,OQMD
0.8289999999999997,OQMD
3.814,OQMD
2.242,OQMD
1.29,OQMD
2.8973999999999993,MP
0.801,OQMD
1.6510000000000002,OQMD
0.3460000000000001,OQMD
0.5860000000000003,OQMD
2.455,OQMD
2.317,OQMD
2.1599999999999997,OQMD
1.524,OQMD
3.267,OQMD
1.2400000000000002,OQMD
0.684,OQMD
0.6180000000000003,OQMD
0.3160000000000007,OQMD
1.1580000000000004,OQMD
1.4060000000000006,OQMD
2.857,OQMD
1.8099999999999996,OQMD
2.2119999999999997,OQMD
1.6800000000000006,OQMD
3.017,OQMD
2.382,OQMD
2.3499999999999996,OQMD
0.32200000000000006,OQMD
1.037,OQMD
2.0980000000000003,OQMD
2.325,OQMD
4.1991,MP
2.551,OQMD
2.5040000000000004,OQMD
1.0439999999999996,OQMD
0.10540000000000001,MP
0.9379999999999997,OQMD
1.3249999999999993,OQMD
4.776,OQMD
1.242,OQMD
1.9650000000000003,OQMD
1.061,OQMD
0.3689999999999998,OQMD
2.168,OQMD
0.3049999999999997,OQMD
1.6719999999999997,OQMD
1.1351,MP
2.125,OQMD
2.398,OQMD
1.513,OQMD
1.1999999999999997,OQMD
0.569999999999999,OQMD
0.495,OQMD
2.9579999999999997,OQMD
1.1390000000000002,OQMD
2.735,OQMD
2.6660000000000004,OQMD
0.6259999999999999,OQMD
1.194,OQMD
0.23,OQMD
0.7320000000000002,OQMD
1.6280000000000001,OQMD
2.884,OQMD
3.9700000000000006,OQMD
2.144399999999999,MP
1.2120000000000006,OQMD
2.854199999999999,MP
1.8780000000000001,OQMD
2.049,OQMD
2.1500000000000004,OQMD
0.25519999999999904,MP
3.5999999999999996,OQMD
0.3900000000000001,OQMD
4.215000000000001,OQMD
2.2520000000000002,OQMD
1.319,OQMD
0.7450000000000001,OQMD
3.261,OQMD
2.128,OQMD
0.31700000000000017,OQMD
2.846,OQMD
2.903,OQMD
4.2408,MP
1.1560000000000001,OQMD
2.2704,MP
1.9930000000000003,OQMD
2.785,OQMD
2.281,OQMD
2.9530000000000003,OQMD
0.621,OQMD
0.698,OQMD
1.877,OQMD
1.9869999999999992,OQMD
1.847,OQMD
1.032,OQMD
3.436,OQMD
3.1979,MP
1.9600000000000004,OQMD
1.706,OQMD
0.85,OQMD
3.086,OQMD
0.69,OQMD
3.295,OQMD
3.312,OQMD
0.8250000000000002,OQMD
0.3255,MP
3.4195,MP
0.235,OQMD
0.766,OQMD
1.25,OQMD
2.199,OQMD
1.7320000000000002,OQMD
2.978,OQMD
0.3690000000000002,OQMD
1.44,OQMD
2.093,OQMD
1.3860000000000001,OQMD
2.083,OQMD
1.1390000000000002,OQMD
2.56,OQMD
3.2239999999999998,OQMD
3.355,OQMD
3.2019999999999995,OQMD
0.633,OQMD
1.7089999999999996,OQMD
3.117,OQMD
2.207,OQMD
1.0890000000000004,OQMD
0.354,OQMD
0.8980000000000006,OQMD
3.5450000000000004,OQMD
2.1313,MP
2.0549999999999997,OQMD
1.9880000000000004,OQMD
0.32030000000000003,MP
0.26000000000000023,OQMD
2.442,OQMD
0.2110000000000003,OQMD
2.107,OQMD
2.047,MP
0.1852,MP
1.141,OQMD
2.002,OQMD
1.2319999999999993,OQMD
4.232,OQMD
0.6080000000000005,OQMD
3.2270000000000003,OQMD
1.934,OQMD
1.0830000000000002,OQMD
0.369,OQMD
0.21199999999999974,OQMD
1.838,OQMD
4.119,OQMD
1.839,OQMD
2.1159999999999997,OQMD
0.45599999999999996,OQMD
1.6469999999999998,OQMD
1.0029999999999997,OQMD
0.47299999999999986,OQMD
1.1550000000000002,OQMD
0.43149999999999905,MP
2.268,OQMD
1.2360000000000002,OQMD
0.412,OQMD
0.4280000000000004,OQMD
1.475,OQMD
0.6260000000000003,OQMD
2.569,OQMD
2.7220000000000004,OQMD
0.30400000000000005,OQMD
2.755,OQMD
0.9500000000000002,OQMD
0.4189999999999996,OQMD
1.585,OQMD
1.9530000000000003,OQMD
1.2349999999999994,OQMD
2.19,OQMD
3.214,OQMD
0.3420000000000001,OQMD
0.8650000000000002,OQMD
3.439,OQMD
0.7279999999999998,OQMD
1.7919999999999998,OQMD
1.6920000000000002,OQMD
1.2600000000000007,OQMD
3.9139999999999997,OQMD
2.914,OQMD
3.348799999999999,MP
1.133,OQMD
0.246,OQMD
3.329,OQMD
1.4089999999999998,OQMD
0.9429999999999996,OQMD
1.7860000000000005,OQMD
0.4929999999999999,OQMD
1.08,OQMD
1.8640000000000003,OQMD
2.398,OQMD
3.0520000000000005,OQMD
1.1480000000000006,OQMD
4.023999999999999,OQMD
3.223,OQMD
0.3229999999999995,OQMD
0.6374000000000001,MP
2.529,OQMD
2.151,OQMD
2.502,OQMD
1.1179999999999994,OQMD
3.5409999999999995,OQMD
1.4109999999999996,OQMD
1.9779999999999998,OQMD
0.574,OQMD
0.8761,AFLOW
2.8680000000000003,OQMD
3.4650000000000003,OQMD
3.2649999999999997,OQMD
0.6169999999999995,OQMD
2.642,OQMD
2.283,OQMD
0.3169999999999997,OQMD
2.28,OQMD
3.432,OQMD
1.8449999999999998,OQMD
2.360499999999999,MP
0.5090000000000003,OQMD
0.9770000000000003,OQMD
1.4643000000000002,MP
1.0840000000000005,OQMD
2.3035,MP
1.4283000000000001,MP
1.2049999999999992,OQMD
0.6270000000000002,OQMD
0.6699999999999999,OQMD
3.0329999999999995,OQMD
0.3400000000000003,OQMD
0.9979999999999993,OQMD
1.4730000000000003,OQMD
2.029,OQMD
0.794,OQMD
1.1180000000000003,OQMD
1.3959999999999995,OQMD
0.16360000000000002,MP
0.9859999999999998,OQMD
0.6,OQMD
2.24,OQMD
2.075,OQMD
0.8766,MP
1.6550000000000002,OQMD
1.182,OQMD
3.5070000000000006,OQMD
2.680799999999999,MP
1.8679999999999999,OQMD
3.7170000000000005,OQMD
2.2169999999999996,OQMD
2.574,OQMD
1.7595,MP
0.31099999999999994,OQMD
0.544,OQMD
0.53,OQMD
2.6850000000000005,OQMD
0.40700000000000003,OQMD
2.697,OQMD
2.119,OQMD
0.375,OQMD
4.0798,MP
3.215899999999999,MP
3.232,OQMD
2.2729999999999997,OQMD
3.899,OQMD
0.5270000000000001,OQMD
1.0860000000000003,OQMD
3.2629999999999995,OQMD
0.841000000000001,OQMD
0.8289999999999997,OQMD
2.347,OQMD
3.2640000000000002,OQMD
0.7110000000000003,OQMD
2.291,OQMD
0.9319999999999999,OQMD
2.2409999999999997,OQMD
0.7199999999999998,OQMD
0.9650000000000007,OQMD
1.4140000000000001,OQMD
0.4740000000000002,OQMD
1.516,OQMD
2.305,JARVIS
2.602,OQMD
2.0520000000000005,OQMD
1.579,OQMD
0.211,OQMD
1.2870000000000004,OQMD
2.2729999999999997,OQMD
0.684,OQMD
2.388,OQMD
2.927,OQMD
0.6070000000000002,OQMD
0.244,OQMD
1.932,OQMD
0.5030000000000001,OQMD
0.86,OQMD
3.813099999999999,MP
2.208,OQMD
2.424,OQMD
0.8719999999999999,OQMD
4.095,OQMD
3.6580000000000004,OQMD
2.503,OQMD
1.2550000000000003,OQMD
1.4590000000000005,OQMD
1.3079999999999998,OQMD
3.376,OQMD
5.189,OQMD
0.7669999999999995,OQMD
2.286,OQMD
2.438,OQMD
3.924,OQMD
2.018,OQMD
0.6170000000000004,OQMD
1.1069999999999993,OQMD
0.6179999999999994,OQMD
2.986999999999999,MP
3.8219999999999996,OQMD
2.753,OQMD
